V,y,exp_act,exp_inact,fit_act,fit_inact
-69.59633027522935,0.0009163574275830413,,,0.0009163574275830413,
-69.42618849040868,0.0009736912755624039,,,0.0009736912755624039,
-69.25604670558799,0.0010355282000870812,,,0.0010355282000870812,
-69.0859049207673,0.001102221253428553,,,0.001102221253428553,
-68.91576313594663,0.001174151065877282,,,0.001174151065877282,
-68.74562135112595,0.0012517279832589918,,,0.0012517279832589918,
-68.57547956630526,0.0013353943673951297,,,0.0013353943673951297,
-68.40533778148458,0.0014256270714804993,,,0.0014256270714804993,
-68.23519599666389,0.0015229401031560828,,,0.0015229401031560828,
-68.0650542118432,0.0016278874889019274,,,0.0016278874889019274,
-67.89491242702252,0.001741066354262828,,,0.001741066354262828,
-67.72477064220183,0.0018631202353479401,,,0.0018631202353479401,
-67.55462885738115,0.0019947426380128057,,,0.0019947426380128057,
-67.38448707256046,0.002136680862136362,,,0.002136680862136362,
-67.21434528773977,0.0022897401094429935,,,0.0022897401094429935,
-67.0442035029191,0.0024547878943861155,,,0.0024547878943861155,
-66.87406171809842,0.002632758778699295,,,0.002632758778699295,
-66.70391993327773,0.0028246594513254655,,,0.0028246594513254655,
-66.53377814845705,0.003031574176545866,,,0.003031574176545866,
-66.36363636363637,0.00325467063423411,,,0.00325467063423411,
-66.19349457881569,0.00349520617724454,,,0.00349520617724454,
-66.023352793995,0.003754534531987731,,,0.003754534531987731,
-65.85321100917432,0.004034112969229957,,,0.004034112969229957,
-65.68306922435363,0.004335509973049066,,,0.004335509973049066,
-65.51292743953294,0.004660413436657423,,,0.004660413436657423,
-65.34278565471226,0.005010639414424797,,,0.005010639414424797,
-65.17264386989157,0.005388141459857089,,,0.005388141459857089,
-65.00250208507089,0.005795020579458924,,,0.005795020579458924,
-64.8323603002502,0.006233535832268954,,,0.006233535832268954,
-64.66221851542952,0.00670611560433634,,,0.00670611560433634,
-64.49207673060884,0.0072153695864231576,,,0.0072153695864231576,
-64.32193494578816,0.00776410148167748,,,0.00776410148167748,
-64.15179316096747,0.00835532246781499,,,0.00835532246781499,
-63.98165137614679,0.008992265435353333,,,0.008992265435353333,
-63.81150959132611,0.00967840001951627,,,0.00967840001951627,
-63.64136780650542,0.010417448438407792,,,0.010417448438407792,
-63.471226021684735,0.011213402143767887,,,0.011213402143767887,
